03frQGyrgQ4,30.0,40.0,"""/m/04rlf,/m/07kc_"""
04SFLoexHDo,190.0,200.0,"""/m/01bns_,/m/0d8_n"""
06OT6nqAuLM,50.0,60.0,"""/m/03p19w,/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00125"""
06PzXIqzQXM,200.0,210.0,"""/m/03l9g"""
07eQfg1IXzw,0.0,10.0,"""/m/011k_j,/m/04rlf,/m/09x0r"""
09l9A1XVbpY,10.0,20.0,"""/m/015lz1,/m/04rlf,/m/07sr1lc"""
0AGHo8V8HpM,130.0,140.0,"""/m/03q5t,/m/05148p4"""
0AhX-ReXovI,120.0,130.0,"""/m/01p970,/m/026t6,/m/0l14md"""
0BFauf6TGGU,0.0,10.0,"""/m/085jw,/m/0l14l2"""
0GXfryMBkGw,500.0,510.0,"""/m/015lz1,/m/02bk07,/m/04rlf,/m/07brj,/m/09x0r,/m/0l14jd,/m/0y4f8"""
0HQCuY_XQa8,0.0,10.0,"""/m/01v1d8,/m/04rlf"""
0HqSxnJEXxA,0.0,10.0,"""/m/0gy1t2s"""
0J_2K1Gvruk,30.0,40.0,"""/m/01xqw,/m/02fsn,/m/0l14_3"""
0K-zyeLuKho,30.0,40.0,"""/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/09x0r,/m/0fx80y"""
0L3vcdzQPPU,30.0,40.0,"""/m/07kc_"""
0Ly5mdtHGzE,260.0,270.0,"""/m/01d380,/m/07k1x,/m/0_ksk"""
0N0ehlFFkF0,60.0,70.0,"""/m/015lz1,/m/016cjb,/m/04rlf,/m/0l14jd"""
0NTzOtVmoiU,60.0,70.0,"""/m/0192l,/m/085jw"""
0NZY0GHQBP0,240.0,250.0,"""/m/0192l,/m/085jw"""
0ONdm4sW47c,30.0,40.0,"""/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"""
0OhsCzuk3hI,18.0,28.0,"""/m/04rlf,/t/dd00004"""
0OhtODbKajw,350.0,360.0,"""/m/02qmj0d,/m/07y_7,/m/0l14_3"""
0R8NB5yxmMk,10.0,20.0,"""/m/03l9g"""
0Rqmp6q4wFk,30.0,40.0,"""/t/dd00004,/t/dd00005"""
0S5zWt91Bwo,30.0,40.0,"""/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y,/m/0gg8l"""
0SuL-BgsmAs,0.0,10.0,"""/m/0gy1t2s"""
0T45fkKkCCk,30.0,40.0,"""/m/04rlf,/t/dd00003,/t/dd00006"""
0USa1NWd1XA,320.0,330.0,"""/m/023vsd,/m/07pdjhy,/m/083vt"""
0VsjSa1X7iA,30.0,40.0,"""/m/04rlf,/m/0l14jd"""
0VwX92X3iPc,30.0,40.0,"""/m/01hgjl,/m/02rtxlg,/m/09x0r"""
0WHpzy7neu0,30.0,40.0,"""/t/dd00005"""
0WWuZRd-O3c,0.0,10.0,"""/m/04rlf,/m/04rzd"""
0WXM7GSgTpE,10.0,20.0,"""/m/013y1f,/m/03gvt"""
0Wdh45yt7tY,50.0,60.0,"""/m/085jw,/m/0l14j_"""
0Wl-_a7_lGA,520.0,530.0,"""/m/0jtg0"""
0Wovyc4_k8Y,30.0,40.0,"""/m/01c194,/m/09x0r"""
0X-VJBUONsU,340.0,350.0,"""/m/01p970,/m/026t6,/m/0l14md"""
0XLRAeltins,550.0,560.0,"""/m/07n_g"""
0Y74Yz__IEY,160.0,170.0,"""/m/01kcd,/m/06ncr"""
0ZNFJz-eZTU,120.0,130.0,"""/m/01kcd,/m/06ncr"""
0Zmyypda0VY,20.0,30.0,"""/m/04rzd"""
0_QcatLmg7c,30.0,40.0,"""/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y,/t/dd00003"""
0_R83lyXiaU,30.0,40.0,"""/m/01h3n,/m/03l9g,/m/03vt0,/m/0h2mp"""
0_b9p0gjbgE,510.0,520.0,"""/m/04rlf,/m/05r5wn"""
0a6uLBmqZgA,30.0,40.0,"""/m/0192l,/m/085jw"""
0cd_fXxQq3c,30.0,40.0,"""/m/08j51y"""
0d5HRE6Jx3o,60.0,70.0,"""/m/01wy6"""
0dkcl7MGFyA,170.0,180.0,"""/m/0gy1t2s"""
0ewWspUqB6Y,430.0,440.0,"""/m/085jw,/m/0mkg"""
0exdCRkBniI,300.0,310.0,"""/m/04rlf,/m/06bxc,/m/0glt670"""
0fQFDu2adRk,30.0,40.0,"""/m/04rlf,/m/0jtg0"""
0g43Ad6e-40,30.0,40.0,"""/m/04rlf,/m/04szw,/m/0xzly"""
0hw_BB4QN34,220.0,230.0,"""/m/01sm1g,/m/026t6,/m/0l14md"""
0iDM2s8kDIA,290.0,300.0,"""/m/015lz1,/m/016cjb,/m/04rlf"""
0irFGhfq0t8,330.0,340.0,"""/m/02bk07,/m/04rlf"""
0maiaspDy5k,110.0,120.0,"""/m/0342h,/m/039jq,/m/04rlf,/m/04szw,/m/0d8_n"""
0nYhDvktiJo,50.0,60.0,"""/m/015lz1,/m/04rlf,/m/05rwpb"""
0nk7utNkHOY,190.0,200.0,"""/m/01xqw,/m/02fsn,/m/07y_7,/m/0l14_3"""
0oIFGARD9xE,410.0,420.0,"""/m/015lz1,/m/016cjb,/m/02mscn,/m/03qtwd,/m/04rlf,/m/0l14jd"""
0oSykzOfBO0,0.0,10.0,"""/m/015vgc,/m/0jtg0"""
0olOcmJ0ceg,130.0,140.0,"""/m/0342h,/m/04rlf,/m/04szw,/m/0b9m1,/m/0fx80y"""
0pxApm5Y6eM,140.0,150.0,"""/m/03p19w,/m/09x0r,/t/dd00129"""
0qtbbK5HVMw,330.0,340.0,"""/m/04rlf,/m/04szw,/m/07prgkl,/m/07y_7,/m/0l14_3"""
0tG2x7XHl5w,30.0,40.0,"""/t/dd00004"""
0u1sk49gAU0,20.0,30.0,"""/m/0mkg"""
0u4gY1bBUwQ,250.0,260.0,"""/m/01kcd,/m/06ncr"""
0u5-WiBKam8,50.0,60.0,"""/m/085jw,/m/0l14j_"""
0uLSjMXfurI,60.0,70.0,"""/m/0gy1t2s"""
0uODb2x58so,30.0,40.0,"""/m/04rlf,/t/dd00003,/t/dd00004"""
0vEuPMg759s,70.0,80.0,"""/m/04rlf,/m/07brj,/m/09x0r"""
0wS8CxS6kxo,370.0,380.0,"""/m/01qbl,/m/03qtq"""
0wiQzgy8F7U,30.0,40.0,"""/m/04rlf,/t/dd00003"""
0zfWGqDMT04,30.0,40.0,"""/m/08j51y"""
0zolXzR9Oi4,30.0,40.0,"""/m/03q5t,/m/05148p4"""
10hOQD8EgQc,30.0,40.0,"""/m/04rlf,/t/dd00004"""
11D0JdB7_4k,120.0,130.0,"""/m/02bxd,/m/04rlf,/m/04szw"""
11UU7LH_O3g,0.0,10.0,"""/m/01xqw,/m/02fsn,/m/0l14_3"""
12_M0UL7Vfg,30.0,40.0,"""/m/04rlf,/t/dd00006"""
12gteLLmj2Q,280.0,290.0,"""/m/015lz1,/m/04rlf,/m/0z9c"""
12unJJUHEt4,30.0,40.0,"""/m/04rlf,/t/dd00004"""
13n6n6nKMhI,130.0,140.0,"""/m/07kc_"""
15CZ2h5VL-A,30.0,40.0,"""/m/01sm1g,/m/0l14md"""
15HIl2pN6qQ,50.0,60.0,"""/m/04rlf,/t/dd00006"""
15_EuEnJLmk,50.0,60.0,"""/m/015lz1,/m/04rlf,/m/07s8j8t"""
15htpcg-ii4,230.0,240.0,"""/m/04rlf,/m/09x0r,/m/0dwt5,/t/dd00125"""
15z-gbPxdXg,30.0,40.0,"""/m/018vs,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/0fx80y"""
16VxjI3ubJs,130.0,140.0,"""/m/023vsd,/m/07pdjhy"""
17MZTRQd5E0,50.0,60.0,"""/m/015lz1,/m/04rlf,/m/0z9c"""
17b8kaVOi9c,30.0,40.0,"""/t/dd00006"""
17w1AX8H0_M,80.0,90.0,"""/m/02bk07,/m/04rlf"""
18dzwOnCKds,30.0,40.0,"""/m/04rlf,/t/dd00004"""
18k-E_2b7rs,40.0,50.0,"""/m/018j2"""
18zupo38Cj4,30.0,40.0,"""/t/dd00004"""
19Pp9QEw17U,30.0,40.0,"""/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/09x0r,/m/0fx80y"""
1AOe82obwcY,30.0,40.0,"""/m/0l14t7"""
1C6VhOCffIE,60.0,70.0,"""/m/0342h,/m/03lty,/m/04szw,/m/07m2kt,/m/0dl5d"""
1Ccis4FDGwY,20.0,30.0,"""/m/01b9nn,/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"""
1E8TnKaIU9Q,330.0,340.0,"""/m/02p01q,/m/07pdjhy,/m/083vt"""
1GCOnj53QYM,0.0,10.0,"""/m/01hgjl"""
1HOHi5VAal0,30.0,40.0,"""/m/04rlf,/t/dd00003"""
1HRReYt9Ytc,30.0,40.0,"""/m/04rlf,/m/0l14jd,/t/dd00004"""
1ILLsA6gqHE,30.0,40.0,"""/m/0l14t7"""
1JSuYfnweOg,60.0,70.0,"""/m/07n_g"""
1JbzuVEv3Sw,60.0,70.0,"""/m/02rr_,/m/04rlf,/m/04szw,/m/07m2kt,/m/09x0r,/t/dd00125"""
1JrX-h4KTOI,40.0,50.0,"""/m/015lz1,/m/016cjb,/m/028sqc,/m/04rlf,/m/074ft"""
1JwoLPCIGhs,30.0,40.0,"""/m/02sgy,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"""
1KtITWt8BTI,11.0,21.0,"""/m/04rlf,/t/dd00003"""
1LA64TXatWk,30.0,40.0,"""/m/01hgjl,/m/04rlf"""
1MvzeSDi10M,130.0,140.0,"""/m/015lz1,/m/07sr1lc"""
1N-nwumcrgw,60.0,70.0,"""/m/0cfdd"""
1OIfQHKnAcw,20.0,30.0,"""/m/01s0ps,/m/05148p4,/m/05r5c"""
1QSD-dzEv7Y,40.0,50.0,"""/m/085jw,/m/0l14j_"""
1SO5RJLWKAs,30.0,40.0,"""/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"""
1T5zVWMT3dM,440.0,450.0,"""/m/01bns_,/m/0d8_n"""
1T9Uh6OHmuU,30.0,40.0,"""/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"""
1TGd0asihZw,260.0,270.0,"""/m/04rlf,/m/05r5wn"""
1ToIyrmWFjw,20.0,30.0,"""/m/04rlf,/m/06bxc,/m/06j64v,/m/07p78v5"""
1UPlYnBFrI0,370.0,380.0,"""/m/0dwsp,/m/0dwtp,/m/0j45pbj"""
1UavDC8gpEg,30.0,40.0,"""/m/04rlf,/t/dd00005"""
1VKSpjXZvKo,150.0,160.0,"""/m/01kcd,/m/0319l"""
1W2Cz2Jj76Q,30.0,40.0,"""/m/085jw,/m/0l14j_"""
1WH7igEonVI,30.0,40.0,"""/m/0326g,/m/04rlf,/m/06w87"""
1X6tPB4aoE0,440.0,450.0,"""/m/016622"""
1XgdKTfy1Pw,0.0,10.0,"""/m/0dwsp,/m/0dwtp,/m/0j45pbj"""
1Xzqp1_g7s4,60.0,70.0,"""/m/01c194,/m/02bk07,/m/04rlf"""
1YP9IHRngcE,30.0,40.0,"""/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"""
1Yb6ydbo0cg,15.0,25.0,"""/m/04rlf,/m/09x0r,/t/dd00005"""
1ZkHnqQt9KI,320.0,330.0,"""/m/015lz1,/m/04rlf,/m/07p6fty"""
1_Gp67gXOK0,30.0,40.0,"""/m/04rlf,/t/dd00005"""
1aLTEOXlRzU,550.0,560.0,"""/m/0dwsp,/m/0dwtp,/m/0j45pbj"""
1bet-VrOUlM,320.0,330.0,"""/m/04rlf,/m/07xzm"""
1cew7dAbDh0,320.0,330.0,"""/m/04rlf,/m/0l14qv"""
1dbc9QhGz7E,30.0,40.0,"""/m/04rlf,/t/dd00005"""
1deAcOaQ5xg,10.0,20.0,"""/m/0gy1t2s"""
1ei2Ha64te4,40.0,50.0,"""/m/018j2,/m/04rlf"""
1faN_f9Kj8Y,30.0,40.0,"""/m/01c194,/m/04rlf"""
1j3pXUr8R4M,40.0,50.0,"""/m/03m5k,/m/0d8_n"""
1jATjKL2vAE,10.0,20.0,"""/m/01glhc,/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"""
1jFv0UaO-Gw,30.0,40.0,"""/m/01c194,/m/04rlf"""
1jptuEjuTig,30.0,40.0,"""/m/02bxd,/m/04rlf"""
1kAllg1w92I,12.0,22.0,"""/m/04rlf,/m/09x0r,/t/dd00003"""
1kYDbl5Y9Sg,490.0,500.0,"""/m/03m5k,/m/0l14_3"""
1l7BjFDQLUM,90.0,100.0,"""/m/0395lw,/m/04rlf,/t/dd00125"""
1lBAPeMA7-o,30.0,40.0,"""/t/dd00004"""
1mB_cboJR8s,130.0,140.0,"""/m/01c194,/m/02bk07,/m/0y4f8"""
1mg3lx0NDS0,490.0,500.0,"""/m/04rlf,/m/0l156b"""
1nJLw8YfC0c,380.0,390.0,"""/m/01m2v,/m/04rlf,/m/0l14qv"""
1o6y6ssTCgU,170.0,180.0,"""/m/08j51y,/m/09x0r,/t/dd00125"""
1o7iTDLNTFk,30.0,40.0,"""/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/09x0r,/m/0fx80y"""
1oCHQamtZNU,460.0,470.0,"""/m/0342h,/m/04rlf,/m/04szw,/m/07s8j8t,/m/07sbbz2,/m/09x0r,/m/0fx80y"""
1p2-GaPCoI4,0.0,10.0,"""/m/01b82r,/m/07pdjhy,/m/083vt"""
1rufRTZ2XJA,70.0,80.0,"""/m/04rlf,/t/dd00006"""
1u_aTrPYpDY,30.0,40.0,"""/m/08j51y,/m/09x0r"""
1wXZEzLFXCY,0.0,10.0,"""/m/0199g,/m/04rlf,/m/0gy1t2s"""
1wqkBBMHJA8,230.0,240.0,"""/m/015lz1,/m/07sr1lc"""
1xEFTFnRmLw,90.0,100.0,"""/m/01kcd,/m/07gql"""
1y1lEOGBcWM,130.0,140.0,"""/m/03q5t,/m/05148p4"""
1ya5YEWkTG0,490.0,500.0,"""/m/04rlf,/m/0jtg0"""
1yvt9HJIVu4,30.0,40.0,"""/m/01bns_,/m/0d8_n"""
2-K-7T8ZIWA,20.0,30.0,"""/m/04rlf,/m/04szw,/m/07kc_"""
20-Dx1ezHy0,30.0,40.0,"""/m/04rlf,/t/dd00003"""
20QZS9L5WeA,70.0,80.0,"""/m/085jw,/m/0l14j_"""
20UvhTgS-x8,0.0,10.0,"""/m/027m70_"""
21MgIcLN8Ow,30.0,40.0,"""/m/02bxd,/m/04rlf"""
22TORh50_7I,300.0,310.0,"""/m/015lz1,/m/04rlf,/m/0xzly"""
240RfDRitx8,220.0,230.0,"""/m/04rlf,/m/0dwt5"""
256NgMW4tQw,240.0,250.0,"""/m/011k_j,/m/04rlf"""
26HLgXWF-Co,30.0,40.0,"""/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"""
26yyv3N4adw,30.0,40.0,"""/m/05r5wn,/m/07qn4z3,/t/dd00125"""
277uoZ9cmB0,260.0,270.0,"""/m/04rlf,/m/06bxc"""
28TFewwamK8,460.0,470.0,"""/m/015vgc,/m/028sqc,/m/04rlf,/m/04szw,/m/0ggq0m"""
2BBAUwC1BI4,70.0,80.0,"""/m/018vs,/m/01glhc,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"""
2Dmhiz09n-0,30.0,40.0,"""/m/0mbct"""
2Gja9wBkz6U,460.0,470.0,"""/m/04rlf,/m/07kc_,/t/dd00125"""
2HJS8Imn3Bc,30.0,40.0,"""/m/04rlf,/t/dd00003"""
2HXWHXj_zIE,30.0,40.0,"""/m/0mbct"""
2HcMDJ_YC1Q,40.0,50.0,"""/m/04rlf,/m/06bxc"""
2I6pPRWKsCQ,380.0,390.0,"""/m/01s0ps,/m/05148p4,/m/05r5c"""
2IZ_PYg8XRU,0.0,10.0,"""/m/013y1f,/m/01s0ps,/m/03xq_f,/m/05148p4,/m/05r5c"""
2IbnMcrepUs,30.0,40.0,"""/m/04rlf,/t/dd00006"""
2IpapScfsT4,80.0,90.0,"""/m/01kcd,/m/0319l"""
2IqByx9qq7Q,30.0,40.0,"""/m/04rlf,/m/08j51y,/m/09x0r"""
2JxIWjLaSMY,30.0,40.0,"""/m/04rlf,/m/07brj"""
2K61zdPjAi8,30.0,40.0,"""/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"""
2KkNk9Ao7G4,150.0,160.0,"""/m/01v1d8,/m/02lkt,/m/04rlf,/m/07s72n"""
2LEHVUc9YN0,30.0,40.0,"""/m/04rlf,/t/dd00003"""
2MZUbxulAI4,310.0,320.0,"""/m/01p970,/m/026t6,/m/0l14md"""
2N7y7mV_6-4,140.0,150.0,"""/m/013y1f,/m/03gvt"""
2NQ8xRBaQOs,260.0,270.0,"""/m/02p01q,/m/07pdjhy"""
2Og-RS5LXno,150.0,160.0,"""/m/01b82r,/m/083vt"""
2Q20hVyYjBM,30.0,40.0,"""/m/0mkg"""
2TdK-YewAuU,0.0,10.0,"""/m/0dwt5"""
2USN_O7wvks,30.0,40.0,"""/m/04rlf,/t/dd00003"""
2Ui85-AOLyo,30.0,40.0,"""/m/01hgjl,/m/04rlf,/m/07qb_dv,/t/dd00125"""
2Vax-Kztwsc,360.0,370.0,"""/m/0dwt5"""
2VwPElc39ts,30.0,40.0,"""/m/04rlf,/t/dd00003,/t/dd00005"""
2WAXjQTP1rg,20.0,30.0,"""/m/0mkg"""
2XC0ckiiuq4,50.0,60.0,"""/m/018j2,/m/04rlf"""
2YoFw4RhZT8,50.0,60.0,"""/m/015lz1,/m/04rlf,/m/05r6t"""
2ZemNvpljok,80.0,90.0,"""/m/023vsd,/m/07pdjhy"""
2ZgiQhdpo70,30.0,40.0,"""/m/04rlf,/t/dd00003,/t/dd00004"""
2ZrqWkdwVzo,30.0,40.0,"""/m/03q5t,/m/05148p4"""
2ZsfWLLr7l0,30.0,40.0,"""/t/dd00004"""
2_mFg42LlUI,70.0,80.0,"""/m/013y1f,/m/03gvt,/m/05148p4,/m/05r5c"""
2a2I3cOHAXc,20.0,30.0,"""/m/01j4z9,/m/0_ksk"""
2aFTPoinCj4,30.0,40.0,"""/m/04rlf,/m/0l14jd,/t/dd00005"""
2aUWpuKZ-GQ,0.0,10.0,"""/m/03wwcy,/m/09x0r,/m/0gy1t2s"""
2bcnAoZbptI,0.0,10.0,"""/m/01s0ps,/m/05148p4,/m/05r5c"""
2cdwvFefE_g,170.0,180.0,"""/m/015lz1,/m/0dq0md"""
2coibE8jhc8,30.0,40.0,"""/m/01bns_,/m/0d8_n"""
2cxs73i3l1M,120.0,130.0,"""/m/04rlf,/m/07brj,/m/0g293,/m/0gywn"""
2dg-FzsutXw,290.0,300.0,"""/m/0150b9"""
2eSbUlbLTKw,70.0,80.0,"""/m/01swy6"""
2fyeEqtKdwY,30.0,40.0,"""/m/04rlf,/m/08j51y"""
2gEjvKdC33c,390.0,400.0,"""/m/01c194,/m/02bk07,/m/09x0r"""
2gZSKHW7TTM,30.0,40.0,"""/m/01b82r,/m/07pdjhy,/m/083vt"""
2gc1L3g1itU,20.0,30.0,"""/m/0155w,/m/04rlf,/m/04szw,/m/05148p4,/m/05r5c"""
