EApB0DJ3ECg,200.0,210.0,"""/m/03p19w,/t/dd00128"""
EJfP_D78czY,20.0,30.0,"""/m/04rlf,/m/0xzly"""
EKhbvD6LQfU,510.0,520.0,"""/m/0jtg0"""
EN5mN3xpQ-s,180.0,190.0,"""/m/015lz1,/m/04rlf,/t/dd00003"""
EUXzaPENUV4,210.0,220.0,"""/m/04rlf,/m/06bxc,/m/0glt670"""
F5Za9-uX4b8,230.0,240.0,"""/m/02bk07"""
FMYkLZo0mv4,30.0,40.0,"""/m/01kcd,/m/0319l"""
FUaEvKxWtNQ,11.0,21.0,"""/m/03w41f"""
FUbgVu4cnUE,520.0,530.0,"""/m/01bns_,/m/0d8_n"""
FVjaqZMgcHI,310.0,320.0,"""/m/02qmj0d"""
FnFMgQliv8w,30.0,40.0,"""/m/01glhc,/m/0342h,/m/04rlf"""
GA2ahURZXug,11.0,21.0,"""/m/0239kh"""
GTmqmP1BELg,290.0,300.0,"""/m/04rlf,/m/0jtg0"""
GfsVr9m7fc4,510.0,520.0,"""/m/015lz1,/m/04rlf,/m/06j6l,/m/07p78v5,/m/0glt670"""
H6YmF0tl--8,400.0,410.0,"""/m/01kcd,/m/06ncr"""
HKy0NSF4oRQ,30.0,40.0,"""/m/0239kh,/m/0c1dj"""
HoVrv3_xhS8,140.0,150.0,"""/m/028v0c,/m/09x0r,/m/0gy1t2s,/t/dd00125"""
HtZKBWiVPbI,250.0,260.0,"""/m/015lz1,/m/04rlf,/m/06w87"""
I3v0iTZ16nY,60.0,70.0,"""/m/07brj"""
I603S_6dL7U,170.0,180.0,"""/m/01xqw,/m/02fsn,/m/0l14_3"""
I6eU2qRjJ7Y,520.0,530.0,"""/m/085jw,/m/0l14l2"""
IH_1HMQmhNo,430.0,440.0,"""/m/02p0sh1,/m/04rlf,/m/05pd6,/m/07y_7,/m/0l14_3"""
IVcLZXWtj_o,50.0,60.0,"""/m/013y1f,/m/03xq_f"""
IaFWGNlWdYc,30.0,40.0,"""/m/018j2,/m/04rlf,/m/0gg8l"""
J4j2B8QEIL8,120.0,130.0,"""/m/04rlf,/m/09x0r,/t/dd00005"""
JDW8ozZSpWo,450.0,460.0,"""/m/02bk07,/m/04rlf"""
Jcw86WtxCMg,20.0,30.0,"""/m/04rlf,/m/07brj,/m/09x0r"""
KER4kAIsiTc,190.0,200.0,"""/m/01hgjl,/m/07pyy8b,/m/07qb_dv"""
KFwV265PQCY,160.0,170.0,"""/m/0dwsp,/m/0dwtp,/m/0j45pbj"""
KKoTQfro920,110.0,120.0,"""/m/023vsd,/m/07pdjhy,/m/083vt"""
KWILgmK_9qI,140.0,150.0,"""/m/04rlf,/m/0l14qv"""
KiIXsM_m6u4,250.0,260.0,"""/m/015lz1,/m/03lty,/m/04rlf,/m/06by7,/m/0dls3"""
Kq5kK9M1PiU,0.0,10.0,"""/m/0192l,/m/085jw"""
KzT6E7_F4VA,70.0,80.0,"""/m/013y1f,/m/03xq_f"""
Levzbvq5xoA,70.0,80.0,"""/m/03m5k,/m/07y_7,/m/0l14_3"""
Lf5Qv-0c0oA,480.0,490.0,"""/m/0dwsp,/m/0dwtp,/m/0f8s22,/m/0j45pbj"""
M-YLlWTiIYI,10.0,20.0,"""/m/015lz1,/m/015vgc"""
MOH7Vpy7A_E,0.0,10.0,"""/m/025_jnm,/m/0342h,/m/04szw,/m/0fx80y"""
MPumtjQqoYk,30.0,40.0,"""/m/0155w,/m/04rlf,/m/06w87"""
MX7d8HjoHqI,50.0,60.0,"""/m/01d380,/m/07k1x,/m/0_ksk"""
MmYWOUg9hgA,30.0,40.0,"""/m/015lz1,/m/0326g,/m/04rlf"""
Mnx3LMxvu50,200.0,210.0,"""/m/01hgjl,/m/04rlf"""
ModwjshMrQ8,70.0,80.0,"""/m/01kcd,/m/07c6l"""
Mq-2nvi8hOo,30.0,40.0,"""/m/01hnzm,/m/01v1d8,/m/04rlf,/m/07s72n,/m/0cfdd"""
MuwgY_TRTW0,40.0,50.0,"""/m/015lz1,/m/028sqc,/m/04rlf,/m/064t9"""
OPS5No2zaig,200.0,210.0,"""/m/04rlf,/m/04szw,/m/07y_7,/m/0ggq0m,/m/0l14_3"""
OXrSG-MVXJg,320.0,330.0,"""/m/01bns_,/m/0d8_n"""
OZHuey9XbFs,130.0,140.0,"""/m/09x0r,/m/0gy1t2s"""
OkBDUS28fL4,0.0,10.0,"""/m/04rlf,/m/09x0r,/m/0dwsp,/m/0dwt5,/m/0dwtp"""
OxvKEoC_cUU,30.0,40.0,"""/m/01xq0k1,/m/0239kh,/m/07rpkh9,/m/0ch8v"""
PYUxqw4fd_4,290.0,300.0,"""/m/0jtg0"""
Pj1Fsbvc-18,430.0,440.0,"""/m/08j51y"""
Pjea-KE7Vrs,30.0,40.0,"""/m/013y1f,/m/03xq_f"""
PuJxL6tLxm4,110.0,120.0,"""/m/015lz1,/m/028sqc,/m/04rlf"""
Q-xBug_y9Bk,390.0,400.0,"""/m/018j2"""
Q0KxYhDytl8,110.0,120.0,"""/m/0gy1t2s"""
QC4mAnvrMIs,90.0,100.0,"""/m/09x0r,/m/0gy1t2s,/m/0ytgt"""
QDZ7qZ6221k,10.0,20.0,"""/m/018j2,/m/04rlf,/m/083vt,/m/09x0r,/t/dd00129"""
QEu4bHbOvuE,430.0,440.0,"""/m/04rlf,/m/07xzm,/m/09x0r,/m/0ytgt"""
QQiwzc_asQY,40.0,50.0,"""/m/0gy1t2s"""
QV72AL_AyhM,30.0,40.0,"""/m/01sm1g,/m/026t6,/m/0l14md"""
QWxQWmSRcAs,250.0,260.0,"""/m/03qjg,/m/085jw"""
Qna-D7vm-EQ,580.0,590.0,"""/m/04rlf,/m/0dwt5"""
Rpbrxh46zy0,230.0,240.0,"""/m/09x0r,/m/0gy1t2s"""
RsuP6OJTZMY,30.0,40.0,"""/m/0mbct"""
S051dpWiaeA,30.0,40.0,"""/m/085jw,/m/0l14j_"""
SAaZ_BOCTwY,0.0,10.0,"""/m/015lz1,/m/04rlf,/m/0dwt5"""
SBpBcYlWA1s,50.0,60.0,"""/m/026fgl,/m/0f8s22"""
SeRNZygFHh8,0.0,9.0,"""/m/0395lw,/m/0gy1t2s"""
TG5UPwCDtWY,30.0,40.0,"""/m/0342h,/m/04rlf,/m/04szw,/m/06by7,/m/0dl5d,/m/0fx80y"""
TL8wHn0QHIc,100.0,110.0,"""/m/015lz1,/m/04rlf,/m/05lls"""
TWdJ6p1ZFSA,30.0,40.0,"""/m/027m70_"""
TkVFNyHv60o,30.0,40.0,"""/m/01c194,/m/04rlf"""
TmcLCffv8Sc,30.0,40.0,"""/m/0l14t7"""
TpEmVQvrrtw,140.0,150.0,"""/m/027m70_"""
TybK4RTaJZM,80.0,90.0,"""/m/08j51y,/m/09x0r,/t/dd00125"""
U2XYjGtz81w,23.0,33.0,"""/m/0mbct"""
UGT87Wom-nI,0.0,10.0,"""/m/01kcd,/m/07c6l,/m/07gql"""
UQOaEgssB3U,70.0,80.0,"""/m/01kcd,/m/06ncr,/m/07c6l,/m/07gql"""
Uasalon_BRs,330.0,340.0,"""/m/04rlf,/m/0l14qv"""
Uk20GSJ13k8,80.0,90.0,"""/m/01swy6,/m/04rlf,/m/074ft"""
UpWBYk4xLTc,40.0,50.0,"""/m/015lz1,/m/026z9,/m/04rlf"""
VD6n81CWwJA,80.0,90.0,"""/m/01kcd,/m/03_d0,/m/04rlf,/m/04szw,/m/07gql,/m/085jw"""
VRIYShGaCQc,300.0,310.0,"""/m/0dwsp,/m/0dwtp,/m/0j45pbj"""
VcsiwzBrnzY,0.0,10.0,"""/m/0395lw,/m/03w41f,/m/09x0r"""
Vm4RMzfvrjE,310.0,320.0,"""/m/015lz1,/m/04rlf,/m/0l156b"""
VsPRV3EtZFE,0.0,10.0,"""/m/01kcd,/m/07gql"""
VzIGTORN_6A,120.0,130.0,"""/m/01kcd,/m/07gql"""
WG-Jhp5a-x0,70.0,80.0,"""/m/01c194,/m/02bk07,/m/04rlf,/m/0jtg0"""
XW6tS4zAZ5E,10.0,20.0,"""/m/01kcd,/m/04rlf,/m/07pp8cl,/t/dd00125"""
XXRYchSTnbY,210.0,220.0,"""/m/09x0r,/m/0gy1t2s"""
Xm9tBd0MLtE,90.0,100.0,"""/m/0mbct"""
Y7RRpZxa788,30.0,40.0,"""/m/01c194"""
YEpjvq6S68w,30.0,40.0,"""/m/015lz1,/m/04rlf,/m/06j64v,/m/0dq0md"""
YFHqHSc9AXU,30.0,40.0,"""/m/07n_g"""
Yn9c4eODSvM,30.0,40.0,"""/m/016622"""
YnpGmd_npAw,110.0,120.0,"""/m/0dwsp,/m/0dwtp,/m/0j45pbj"""
ZFZWNH6fnFU,10.0,20.0,"""/m/04rlf,/m/07brj,/m/09x0r"""
ZNlciK_2qCA,120.0,130.0,"""/m/01hgjl,/m/04rlf,/m/09x0r,/t/dd00125"""
ZwWAz80zZKw,80.0,90.0,"""/m/03m5k,/m/0d8_n"""
_HxoLyv0zA4,80.0,90.0,"""/m/01s0ps,/m/05148p4,/m/05r5c"""
_MnugrfmJkI,290.0,300.0,"""/m/0145m,/m/015lz1"""
_dH7f7PZkGg,220.0,230.0,"""/m/015lz1,/m/04rlf,/m/07p6fty,/m/07rwj3x,/t/dd00126"""
a1_OQtN59KI,10.0,20.0,"""/m/04rlf,/m/07kc_"""
aBLqpEhu_O8,190.0,200.0,"""/m/015lz1,/m/028sqc"""
b3ZpUImRZtc,200.0,210.0,"""/m/0dwt5"""
b52rvm_Kqcs,170.0,180.0,"""/m/015lz1,/m/04rlf,/t/dd00004"""
bUojCgsNGP8,30.0,40.0,"""/m/01c194"""
bXOYQJ5bU78,120.0,130.0,"""/m/04rlf,/m/04szw,/m/07kc_"""
bpjMpKxsBAs,490.0,500.0,"""/m/03w41f"""
c8RRoWUnfkk,50.0,60.0,"""/m/023vsd,/m/07pdjhy"""
cGgvQrJs_QU,220.0,230.0,"""/m/015lz1,/m/02fxyj,/m/04rlf,/m/09x0r,/t/dd00125"""
cJNFh1Dfy4I,200.0,210.0,"""/m/01hgjl,/m/04rlf"""
c_D6PY8XyyQ,30.0,40.0,"""/m/01kcd,/m/085jw,/m/0l14l2"""
cgf1cfaVlk4,0.0,8.0,"""/m/0395lw,/m/0gy1t2s"""
cu0k3Uclp1I,180.0,190.0,"""/m/0192l,/m/085jw"""
cuYyeS60nlY,90.0,100.0,"""/m/015lz1,/m/04rlf,/m/06j64v"""
cyQm5BHtN0Y,0.0,4.0,"""/m/0c1dj,/m/0gy1t2s"""
d111V0r2qrU,70.0,80.0,"""/m/02qmj0d"""
d6lWTpOH3q8,30.0,40.0,"""/m/011k_j,/m/04rlf"""
dCkULxhldtU,300.0,310.0,"""/m/02bk07,/m/04rlf,/m/0y4f8,/t/dd00034"""
dpt1V3gv4aE,0.0,10.0,"""/m/013y1f,/m/03gvt"""
dy17oqEKlqQ,110.0,120.0,"""/m/0jtg0"""
e0GpN9ShlJY,170.0,180.0,"""/m/015lz1,/m/04rlf,/m/0z9c"""
eHRtCdDdIdU,170.0,180.0,"""/m/01b82r,/m/07pdjhy,/m/083vt"""
eI2Q5xnR9qs,30.0,40.0,"""/m/08j51y,/m/09x0r"""
eUHQcC4Mvpw,370.0,380.0,"""/m/016622"""
egBr8_Nsm78,0.0,10.0,"""/m/011k_j"""
ehS1MmMc4to,20.0,30.0,"""/m/016622,/m/03w41f"""
fCqHSy0qflM,80.0,90.0,"""/m/085jw,/m/0l14j_"""
fKqyQWuqWMk,260.0,270.0,"""/m/02bxd,/m/04rlf"""
gGYIXl2u47w,170.0,180.0,"""/m/03l9g"""
gJZFFCUQvNo,0.0,10.0,"""/m/026fgl,/m/0dwsp,/m/0dwtp"""
gacHCaK5BKY,220.0,230.0,"""/m/04rlf,/m/07kc_"""
ggNSbi9Ss3s,30.0,40.0,"""/m/085jw,/m/0l14j_"""
gyVm1JCQeZM,30.0,40.0,"""/m/02v2lh,/m/02w4v,/m/04rlf,/m/04szw"""
h8hEaXV9r0c,60.0,70.0,"""/m/01bns_,/m/0d8_n"""
hKZ1R1DYAWo,80.0,90.0,"""/m/01p970,/m/026t6,/m/0l14md"""
hNB0Rgb54uI,70.0,80.0,"""/m/085jw,/m/0l14j_"""
hbCaMcbT8to,30.0,40.0,"""/m/0326g,/m/042v_gx,/m/04rlf,/m/0fx80y"""
i3ZYtfV50FA,140.0,150.0,"""/m/013y1f,/m/01s0ps,/m/03gvt,/m/03xq_f,/m/05148p4,/m/05r5c"""
i3mQ9DLYf90,30.0,40.0,"""/m/015lz1,/m/04rlf,/m/0ytgt,/t/dd00005"""
i9QDmJWTCgs,30.0,40.0,"""/m/015lz1,/m/0k65p"""
iCdolv9MFG8,150.0,160.0,"""/m/04rlf,/m/0l14qv"""
iUrGqbs2nsM,0.0,10.0,"""/m/027m70_"""
ig0P1xrta2c,170.0,180.0,"""/m/015lz1,/m/04rlf,/m/05lls"""
j01x2lAFRwk,160.0,170.0,"""/m/018vs,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"""
j1MK2re7goU,30.0,40.0,"""/m/085jw,/m/0l14j_"""
j4xCqaC6mks,510.0,520.0,"""/m/015vgc,/m/04rlf,/m/04szw,/m/0ggq0m"""
jA6z8Le1-ZE,190.0,200.0,"""/m/018j2,/m/04rlf"""
jOwibmxQe8M,30.0,40.0,"""/m/015lz1,/m/04rlf,/m/05fw6t,/m/074ft"""
jbVDJwBB78M,10.0,20.0,"""/m/01kcd,/m/06ncr"""
joT4HP_Mu0s,90.0,100.0,"""/m/01p970,/m/028sqc,/m/04rlf,/m/04szw"""
jqxAfBnfpMk,140.0,150.0,"""/m/04rlf,/m/06bxc"""
jxSISGPv2gc,400.0,410.0,"""/m/03m5k,/m/07y_7,/m/0d8_n,/m/0l14_3"""
jxsYH_vjW2I,220.0,230.0,"""/m/015lz1,/m/05r6t"""
k2duS1TbgNE,140.0,150.0,"""/m/0342h,/m/04rlf,/m/06w87,/m/0fx80y"""
kdlsA_olfVs,100.0,110.0,"""/m/015lz1,/m/04rlf,/m/0ln16"""
knHnuYdzlGg,90.0,100.0,"""/m/015lz1,/m/04rlf,/m/07p6fty,/t/dd00126"""
kvVFax9ObDQ,290.0,300.0,"""/m/05pd6"""
lUP2iPc4i3Q,10.0,20.0,"""/m/01yrx,/m/03lty,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/t/dd00003"""
lacvOs_2sxw,20.0,30.0,"""/m/0342h,/m/04rlf,/m/04szw,/m/07m2kt,/m/0g12c5"""
lst8dwdCJAo,120.0,130.0,"""/m/0mkg"""
mKTaDGa-hCc,130.0,140.0,"""/m/01p970,/m/026t6,/m/0l14md"""
mMT1kEejAG8,20.0,30.0,"""/m/01glhc,/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"""
mObWGwbKQIQ,90.0,100.0,"""/m/02bxd"""
mdjjNCeVHlM,30.0,40.0,"""/m/01swy6,/m/04rlf"""
miolIDLT1MY,90.0,100.0,"""/m/015lz1,/m/04rlf,/t/dd00031"""
mjSyG6qksOo,180.0,190.0,"""/m/02sgy"""
mlyqHWMXEXY,530.0,540.0,"""/m/0mkg"""
mmIAHgvIFDA,260.0,270.0,"""/m/02p01q,/m/07pdjhy,/m/083vt"""
myzIiNfXJnY,400.0,410.0,"""/m/0150b9"""
n4bJkDNg7x0,140.0,150.0,"""/m/03q5t,/m/05148p4"""
n4dp-4JcUUA,270.0,280.0,"""/m/01kcd,/m/01wy6"""
nTKlaSJLHjE,30.0,40.0,"""/m/03qjg,/m/085jw"""
nUzYBgPZ3nQ,30.0,40.0,"""/m/01sm1g,/m/0l14md"""
nV5jWS1IIM0,240.0,250.0,"""/m/02p01q,/m/07pdjhy,/m/083vt"""
nW6Naj6eeI4,30.0,40.0,"""/m/085jw,/m/0mkg"""
nj--ew0urEA,20.0,30.0,"""/m/04rlf,/m/07r67yg,/m/0dwtp"""
oGZ6IuIjYe4,30.0,40.0,"""/m/085jw,/m/0l14l2"""
oNAvGO6p4Mc,220.0,230.0,"""/m/07n_g"""
oOI1uaTOnnM,450.0,460.0,"""/m/04rlf,/m/07kc_,/t/dd00126"""
oa1QRoiiT0E,20.0,30.0,"""/m/02bxd"""
ojgJBPjlFXk,170.0,180.0,"""/m/015lz1,/m/04rlf,/m/0dq0md"""
oq4h6LGyDQ8,0.0,10.0,"""/m/03l9g"""
oqIOnHA16BM,100.0,110.0,"""/m/01sm1g,/m/026t6,/m/02hnl,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"""
p-prnRAq-dM,20.0,30.0,"""/m/028sqc,/m/04rlf,/m/04szw,/m/05pd6,/m/05r5c"""
pKBtb3zZhOE,80.0,90.0,"""/m/02bk07"""
pLzk8l6ujP8,50.0,60.0,"""/m/01hnzm,/m/04rlf,/m/0dwsp"""
pU5pzZa25Y8,160.0,170.0,"""/m/0l14qv"""
pfJgbvGO2lA,359.0,369.0,"""/m/013y1f,/m/03xq_f"""
pu5E7MasK90,30.0,40.0,"""/m/0395lw,/m/04rlf,/m/09x0r"""
qF5ihqYTQQk,80.0,90.0,"""/m/02p0sh1,/m/04rlf,/m/04szw,/m/0mkg"""
qcv_uPjPZxY,200.0,210.0,"""/m/011k_j,/m/04rlf"""
qsS8l9cSXXs,580.0,590.0,"""/m/01kcd,/m/01wy6,/m/07gql"""
qwlKkrMj7CQ,50.0,60.0,"""/m/01d380,/m/07k1x,/m/0_ksk"""
qzwn9UewNms,50.0,60.0,"""/m/04rlf,/m/0jtg0"""
r6BHalkomJg,440.0,450.0,"""/m/0l14t7"""
r7YwIQzPqxY,100.0,110.0,"""/m/01glhc,/m/0342h,/m/0fx80y"""
r7fM4iHjGPg,10.0,20.0,"""/m/04rlf,/m/06w87"""
rAihUO2btgo,30.0,40.0,"""/m/04rlf,/m/06bxc"""
rsRZQpsltMk,70.0,80.0,"""/m/09x0r,/m/0gy1t2s,/m/0ytgt"""
sS928I5mpPA,50.0,60.0,"""/m/0150b9"""
slbFJyRC0N0,100.0,110.0,"""/m/026t6,/m/02hnl,/m/03lty,/m/04rlf,/m/04szw,/t/dd00126"""
tYrvI7ZCWCI,380.0,390.0,"""/m/01sm1g,/m/0l14md"""
ti-FlnpXCSQ,0.0,4.0,"""/m/04rlf,/t/dd00004,/t/dd00005"""
to1aW6oInwo,310.0,320.0,"""/m/04rlf,/m/0l156b"""
u4BXzOaMclc,30.0,40.0,"""/m/0mbct"""
uNIuDkhwodA,30.0,40.0,"""/m/0192l,/m/085jw"""
uPCD5WF8zRE,70.0,80.0,"""/m/03m5k,/m/0d8_n"""
ubn-35uqpZE,40.0,50.0,"""/m/04rlf,/m/0gy1t2s"""
uidOHd93LYE,70.0,80.0,"""/m/01glhc,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"""
ukripG753x4,30.0,40.0,"""/m/015lz1,/m/01lyv,/m/01swy6,/m/0326g,/m/04rlf,/m/074ft"""
usqM-22gdGw,280.0,290.0,"""/m/015lz1,/m/04rlf,/m/07q4ntr,/t/dd00126"""
uwtZuIHD37Q,80.0,90.0,"""/m/01qbl,/m/026t6,/m/02hnl,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"""
v-ZMADTJ6DA,220.0,230.0,"""/m/015lz1,/m/01jnbd,/m/04rlf"""
vBio7wQ5dAk,30.0,40.0,"""/m/01wy6"""
vCX5uLMIxEE,110.0,120.0,"""/m/02bk07"""
vPrGJD4Dq_4,310.0,320.0,"""/m/026fgl,/m/0dwsp"""
vf5O9eXAXME,110.0,120.0,"""/m/01p970,/m/026t6,/m/0l14md"""
viqUps-FiUA,30.0,40.0,"""/m/027m70_"""
vnSD0d7yV8s,0.0,10.0,"""/m/01kcd,/m/07gql"""
w-qG-P9E1U4,500.0,510.0,"""/m/01s0ps,/m/05148p4,/m/05r5c"""
w7-H5N-0aJQ,0.0,10.0,"""/m/085jw,/m/0l14j_"""
wLwLNyWXi_M,60.0,70.0,"""/m/04rlf,/m/06w87"""
wMuK4jMvks4,60.0,70.0,"""/m/04rlf,/m/05r5wn"""
wVW17eCfbhw,10.0,20.0,"""/m/01hgjl,/m/04rlf,/m/07gxw"""
wq1098my4zA,130.0,140.0,"""/m/015lz1,/m/04rlf,/m/07pkxdp"""
wt0D2G9acWo,10.0,20.0,"""/m/05pd6"""
xQedlbIWcUQ,40.0,50.0,"""/m/01s0ps,/m/05148p4,/m/05r5c"""
xS_B8XnPvQo,260.0,270.0,"""/m/04rlf,/m/04szw,/m/07pqc89,/m/085jw,/m/09x0r,/m/0l14j_"""
xWbZuje4LAc,170.0,180.0,"""/m/01qbl,/m/03qtq"""
xn4yais2W6w,30.0,40.0,"""/m/04rlf,/m/06bxc"""
yH7kzc8VYj0,90.0,100.0,"""/m/01p970,/m/026t6,/m/0l14md"""
yNQ5nO3n75Q,120.0,130.0,"""/m/02p01q,/m/07pdjhy,/m/083vt"""
y_FQgtXU1pU,130.0,140.0,"""/m/04rlf,/m/06w87"""
yg1m00feLks,190.0,200.0,"""/m/01kcd,/m/06ncr"""
zaMBCLi5Idg,0.0,7.0,"""/m/03w41f"""
zx0XSGhf7m0,270.0,280.0,"""/m/01bns_,/m/07y_7,/m/0d8_n,/m/0l14_3"""
